id,name,latitude,longitude,country,state,city,district,neighbourhood,suburb,street,postcode,categories
"10694421493","El HuffPost","40.43740570032479","-3.6243856","Spain","Community of Madrid","Madrid","San Blas - Canillejas","","San Blas - Canillejas","Calle de Miguel Yuste","28037","['office', 'office.newspaper']"
"10693574577","As","40.43758560032481","-3.6254645999999995","Spain","Community of Madrid","Madrid","San Blas - Canillejas","","San Blas - Canillejas","Calle de Valentín Beato","28037","['office', 'office.newspaper']"
"10693914453","El País","40.4375765003248","-3.6241428","Spain","Community of Madrid","Madrid","San Blas - Canillejas","","San Blas - Canillejas","Calle de Miguel Yuste","28037","['office', 'office.newspaper']"
"9724650105","Fundación Renal","40.43801800032488","-3.6947260999999996","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de José Abascal","28003","['office', 'office.foundation']"
"8963968149","Net Computer Forensics","40.43801680032488","-3.6942550999999995","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de José Abascal","28003","['office', 'office.company']"
"6071262344","Asesoría MGR","40.43544750032454","-3.6122321999999993","Spain","Community of Madrid","Madrid","San Blas - Canillejas","","San Blas - Canillejas","Avenida de Canillejas a Vicálvaro","28022","['office', 'office.accountant']"
"365733823","Brother Iberia","40.437977200324866","-3.61954249055524","Spain","Community of Madrid","Madrid","San Blas - Canillejas","","San Blas - Canillejas","Calle de Julián Camarillo","28037","['building', 'building.office', 'office', 'office.company']"
"1020975218","Escuela Técnica Superior de Edificación","40.43895595032498","-3.73178665","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","Avenida Juan de Herrera","28008","['office']"
"-2027963","Casa de Velázquez","40.44145720032531","-3.7304133227575544","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","Calle de Paul Guinard","28040","['building', 'building.office', 'office', 'office.research']"
"5913854469","Redpiso","40.43890940032498","-3.6523371999999994","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de la Virgen del Val","28027","['office', 'office.estate_agent']"
"299041186","Naturgy","40.44123305032527","-3.665880396295237","Spain","Community of Madrid","Madrid","","","Salamanca","Avenida de la Guindalera","28028","['building', 'building.office', 'office', 'office.energy_supplier']"
"5868654949","MudanzasExpress","40.4398363003251","-3.6501076","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de la Virgen del Val","28027","['office', 'office.company']"
"342036741","Maxim farma Export","40.43987915032511","-3.671515121663204","Spain","Community of Madrid","Madrid","","","Chamartín","Avenida de América","28002","['building', 'building.office', 'office', 'office.company']"
"5703269597","Instituto Nacional de Oceanografía","40.44028870032517","-3.6708983999999996","Spain","Community of Madrid","Madrid","","","Chamartín","Calle del Corazón de María","28002","['office', 'office.government']"
"3771911585","Alquiler Seguro","40.438597800324935","-3.6747224000000003","Spain","Community of Madrid","Madrid","","","Salamanca","Avenida de América","28028","['office', 'office.estate_agent']"
"8388708692","Embajada de Guinea-Bisáu","40.43848290032493","-3.674981499999999","Spain","Community of Madrid","Madrid","","","Salamanca","Avenida de América","28028","['office', 'office.diplomatic']"
"587826413","ILUNION Hotels","40.44236430032542","-3.658039785169196","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Albacete","28027","['building', 'building.office', 'internet_access', 'internet_access.for_customers', 'office', 'office.company', 'wheelchair', 'wheelchair.yes']"
"11343159926","Mejocasa","40.439568900325064","-3.6451310999999995","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de José del Hierro","28027","['office', 'office.estate_agent']"
"10025316111","Academia Teresa Vidal","40.441348700325285","-3.6503595","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Torrelaguna","28027","['education', 'education.school', 'office', 'office.educational_institution']"
"10245085437","Inmobiliaria 2021 Prosperidad, S.L.","40.44038630032518","-3.6734750999999997","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Clara del Rey","28002","['office', 'office.estate_agent']"
"10245085447","Casa 2000","40.44098370032524","-3.6725816000000004","Spain","Community of Madrid","Madrid","","","Chamartín","Calle Clara del Rey","28002","['office', 'office.estate_agent']"
"8701432040","Labit Group","40.44220700032541","-3.6648879","Spain","Community of Madrid","Madrid","","","Salamanca","Avenida de América","28028","['office', 'office.architect']"
"309140126","WeWork","40.438953900325","-3.6784997801738206","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Francisco Silvela","28002","['building', 'building.office', 'fee', 'office', 'office.coworking', 'wheelchair', 'wheelchair.yes']"
"3051146276","baobab soluciones","40.439083200325","-3.7073800999999986","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de Cea Bermúdez","28003","['office', 'office.company', 'wheelchair', 'wheelchair.yes']"
"3096525830","Cotec","40.43860150032495","-3.7062846","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de Cea Bermúdez","28003","['office', 'office.foundation']"
"3663308730","Peris Correduría de Seguros","40.44110220032527","-3.713561","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de Andrés Mellado","28003","['office', 'office.company']"
"3512132020","baobab soluciones","40.439360700325054","-3.70659","Spain","Community of Madrid","Madrid","","","Chamberí","Calle de Boix y Morer","28003","['office', 'office.company']"
"9725324467","Fundación Inmunología y Salud","40.4382352003249","-3.6801753","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Castelló","28006","['office', 'office.foundation']"
"309140113","Adeslas","40.43947390032506","-3.678504567779661","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Pinilla del Valle","28002","['building', 'building.office', 'office']"
